"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.809653409E2,2.576594925E1,-9.231572723E1,-1.538397217E1
4.809953099E2,2.666948318E1,-9.201363373E1,-1.554148865E1
4.810252779E2,2.743947601E1,-9.183966064E1,-1.481114197E1
4.810552459E2,2.845417023E1,-9.124720001E1,-1.462556458E1
4.810852149E2,2.889667892E1,-9.123696899E1,-1.405412292E1
4.811151829E2,2.925255585E1,-9.073810577E1,-1.362173462E1
4.811451509E2,3.011058044E1,-9.078157043E1,-1.307824707E1
4.811751199E2,3.021381378E1,-9.059161377E1,-1.331945801E1
4.812050879E2,3.001153946E1,-9.041618347E1,-1.244691467E1
4.812350569E2,3.040287018E1,-9.031028748E1,-1.210787964E1
4.812650249E2,3.065047073E1,-9.027314758E1,-1.176914978E1
4.812949929E2,3.123571777E1,-9.006371307E1,-1.258242798E1
4.813249620E2,3.192075348E1,-8.954414368E1,-1.352388000E1
4.813549300E2,3.225732422E1,-8.908700562E1,-1.303201294E1
4.813848980E2,3.182155609E1,-8.956614685E1,-1.294856262E1
4.814148670E2,3.117454529E1,-8.951874542E1,-1.312718201E1
4.814448350E2,3.104220963E1,-8.964412689E1,-1.337474060E1
4.814748030E2,3.022340012E1,-8.969124603E1,-1.336940002E1
4.815047720E2,3.040167999E1,-8.958885956E1,-1.282325745E1
4.815347400E2,3.056500626E1,-8.949585724E1,-1.366058350E1
4.815647080E2,3.064373016E1,-8.931320953E1,-1.411126709E1
4.815946770E2,3.113081360E1,-8.884310150E1,-1.470645142E1
4.816246450E2,3.171487427E1,-8.833782196E1,-1.528643799E1
4.816546140E2,3.243533325E1,-8.816667175E1,-1.603068542E1
4.816845820E2,3.253222656E1,-8.824533844E1,-1.669808960E1
4.817145500E2,3.279461670E1,-8.799554443E1,-1.723663330E1
4.817445190E2,3.247726059E1,-8.816761780E1,-1.744027710E1
4.817744870E2,3.194672775E1,-8.813245392E1,-1.766322327E1
4.818044550E2,3.163899612E1,-8.827667236E1,-1.841950989E1
4.818344240E2,3.119553757E1,-8.834597015E1,-1.858374023E1
