"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.293976542E0,6.253662705E-1,4.265336990E-1,-1.358549595E-1
7.323943542E0,4.721441865E-1,3.699259460E-1,-2.749635577E-1
7.353910542E0,1.977762580E-1,3.297990263E-1,-4.083495736E-1
7.383877542E0,-7.203394920E-2,3.236126602E-1,-4.317735434E-1
7.413844542E0,-2.043378949E-1,4.712051749E-1,-3.433047533E-1
7.443811542E0,-2.906184196E-1,9.232550263E-1,2.036280558E-2
7.473778542E0,-5.967634320E-1,1.500090837E0,4.425969422E-1
7.503745542E0,-8.387219310E-1,1.157086253E0,4.065819681E-1
7.533712542E0,-1.294762015E0,9.207032919E-1,-1.398132443E-1
7.563679542E0,-1.163717031E0,5.109061599E-1,1.352336556E-1
7.593646542E0,-1.429802895E0,7.516525388E-1,3.348612189E-1
7.623613542E0,-1.505602837E0,9.696374536E-1,5.619345307E-1
7.653580542E0,-1.333944917E0,1.126210809E0,4.912374318E-1
7.683547542E0,-1.128957391E0,1.375288010E0,2.481337935E-1
7.713514542E0,-9.814981222E-1,1.552905083E0,1.078103557E-1
7.743481542E0,-1.023474693E0,1.186691642E0,1.158340871E-1
7.773448542E0,-9.930621982E-1,8.920093775E-1,2.113296390E-1
7.803415542E0,-6.098169684E-1,1.459665060E0,4.160856605E-1
7.833382542E0,-3.416234553E-1,1.458279490E0,4.847539961E-1
7.863349625E0,-2.136447579E-1,1.156170726E0,3.822162449E-1
7.893316625E0,-3.321083188E-1,1.147730470E0,1.295699030E-1
7.923283625E0,-3.574906290E-1,1.021269679E0,1.595097408E-2
7.953250625E0,-1.105413288E-1,9.919935465E-1,-1.679737717E-1
7.983217625E0,1.216003746E-1,5.105744004E-1,6.897410005E-2
8.013184625E0,1.109911129E-1,2.718248963E-1,7.338569313E-2
8.043151625E0,3.022015393E-1,5.358049870E-1,-1.582251280E-3
8.073118625E0,6.188279390E-1,-5.555149168E-2,-5.956246331E-2
8.103085625E0,3.284494281E-1,-1.666381806E-1,1.991142482E-1
8.133052625E0,2.137838155E-1,-7.421560884E-1,3.426399827E-1
8.163019625E0,5.074395537E-1,-7.858617306E-1,2.445629984E-1
8.192986625E0,3.701699376E-1,2.476525903E-1,1.734803058E-2
8.222953625E0,4.469911456E-1,-2.330834866E-1,-1.076736078E-1
8.252920625E0,6.586457491E-1,-3.640423417E-1,-2.543043904E-2
8.282887625E0,7.451652884E-1,-2.221837491E-1,-1.610715091E-1
8.312854625E0,6.742196083E-1,-1.191035658E-1,-1.771262586E-1
8.342821625E0,6.403040290E-1,-3.834195137E-1,-4.934668913E-2
8.372788625E0,5.586782098E-1,-3.624587655E-1,-4.956434667E-2
8.402755625E0,3.205484748E-1,-1.690192521E-1,-1.387221962E-1
8.432722625E0,2.693142593E-1,-8.336028457E-2,-1.903788298E-1
8.462689625E0,1.603701264E-1,-2.712394893E-1,-3.525475860E-1
8.492656625E0,1.428940296E-1,-3.082117438E-1,-3.260837495E-1
8.522624625E0,1.671579331E-1,-4.814247787E-1,-7.496504486E-2
8.552590625E0,1.922874525E-2,-4.913111329E-1,6.632336974E-2
8.582557625E0,-1.082443744E-1,-7.775242925E-1,1.651645303E-1
8.612524625E0,-2.154569775E-1,-7.084028125E-1,8.081012964E-2
8.642492625E0,-8.025960624E-2,-7.543463111E-1,-1.960144341E-1
8.672458625E0,-8.366148174E-2,-3.336520791E-1,-5.075295568E-1
8.702425625E0,7.322489284E-3,-7.673673034E-1,-5.013986826E-1
8.732392625E0,9.735735133E-3,-7.766274214E-1,-4.509668946E-1
8.762359625E0,6.699322164E-2,-6.978601813E-1,-4.703271687E-1
8.792326625E0,1.635093242E-1,-7.225732207E-1,-4.894985855E-1
8.822293625E0,2.523802221E-1,-5.910782218E-1,-5.162551999E-1
8.852260750E0,3.853917718E-1,-9.470255971E-1,-5.263290405E-1
8.882227750E0,3.940560222E-1,-1.389457226E0,-4.165943861E-1
8.912194750E0,3.743143678E-1,-1.254256725E0,-3.525412083E-1
8.942161750E0,3.807215989E-1,-1.361749887E0,-2.958345711E-1
8.972128750E0,4.129120111E-1,-1.398388028E0,-2.684960365E-1
9.002095750E0,4.736078382E-1,-1.447423577E0,-2.736598849E-1
9.032062750E0,5.332685113E-1,-1.570907712E0,-2.726310790E-1
9.062029750E0,5.643402338E-1,-1.754158854E0,-2.321363986E-1
9.091996750E0,5.394157171E-1,-2.008177996E0,-2.002086788E-1
9.121963750E0,3.222030401E-1,-1.921812296E0,-1.453291476E-1
9.151930750E0,1.532426327E-1,-1.707573414E0,1.879934035E-2
9.181897750E0,2.798038721E-1,-1.875622988E0,2.150508761E-1
9.211864750E0,4.092189372E-1,-1.679718614E0,1.992937177E-1
9.241831750E0,6.033301353E-1,-1.361796260E0,1.444229390E-2
9.271798750E0,5.535147190E-1,-1.195608616E0,-1.564341486E-1
9.301765750E0,4.285304546E-1,-1.353902817E0,-4.819152877E-2
9.331733750E0,3.822136521E-1,-1.716860175E0,1.381747276E-1
9.361699750E0,4.311315119E-1,-1.556060076E0,1.068146452E-1
9.391666750E0,2.534917891E-1,-1.131224751E0,-2.107120305E-1
9.421634750E0,8.695004880E-2,-1.379876971E0,-1.883191913E-1
9.451600750E0,2.416855097E-1,-1.674087882E0,6.028922275E-2
9.481567750E0,3.535925150E-1,-1.857853293E0,1.570591778E-1
9.511534750E0,2.012929171E-1,-1.996745944E0,-2.702308632E-2
9.541502750E0,2.860140521E-3,-2.033753395E0,-2.359448075E-1
9.571468750E0,-2.175800875E-2,-2.135321856E0,-1.983975023E-1
9.601435750E0,1.723256558E-1,-2.022377491E0,-1.967859119E-1
9.631402750E0,2.874944210E-1,-1.773906708E0,-2.050532103E-1
9.661369750E0,2.427006066E-1,-2.023491144E0,-1.983447075E-1
9.691336750E0,2.212953866E-1,-2.308062792E0,-2.813751996E-1
9.721303750E0,1.960522234E-1,-2.199358225E0,-4.899443388E-1
9.751270750E0,2.634499669E-1,-2.136709929E0,-5.468719006E-1
9.781237750E0,3.531489968E-1,-1.965677857E0,-4.671633542E-1
9.811204750E0,3.808982968E-1,-1.878603697E0,-4.579212964E-1
