"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.645793667E0,7.390487652E0,-1.087500981E0,4.457831844E0
5.660799667E0,7.786438876E0,-2.028969944E0,2.778768786E0
5.675806667E0,8.861930115E0,-3.832463944E0,5.163828170E-1
5.690812667E0,9.690735512E0,-4.547238695E0,9.038334326E-1
5.705819667E0,8.237032916E0,-1.672163343E0,-1.940675672E0
5.720825667E0,6.218174708E0,-1.717933593E0,-1.655995938E0
5.735832667E0,1.403783746E0,-3.209023871E0,-3.384866602E0
5.750838667E0,-7.439377391E-1,-3.659194864E0,-4.295510799E0
5.765845667E0,-3.213289415E0,-4.155445426E0,-1.304599181E0
5.780851667E0,-3.985082120E0,-4.153291311E0,3.291141875E-1
5.795858667E0,-6.022725093E0,-4.905769494E0,2.370771128E0
5.810864667E0,-6.838772449E0,-5.673386702E0,3.694826335E0
5.825871667E0,-8.333592081E0,-4.527268115E0,9.109074379E0
5.840877667E0,-9.550176634E0,-2.748659134E0,1.175739880E1
5.855884667E0,-1.203300380E1,1.122858948E0,1.418096444E1
5.870890667E0,-1.134754173E1,3.772379710E0,1.299420536E1
5.885897667E0,-6.672253688E0,7.116537997E0,7.202804893E0
5.900904667E0,-3.693723550E0,7.826257246E0,3.236912166E0
5.915910667E0,7.769978964E-1,8.016687026E0,-3.716072778E0
5.930917667E0,1.914224038E0,7.244588512E0,-6.320093431E0
5.945923667E0,2.467316844E0,5.237314807E0,-7.568610213E0
5.960930667E0,2.580815393E0,4.802139291E0,-6.989948702E0
5.975936667E0,3.145100940E0,3.653505231E0,-5.246654565E0
5.990943667E0,2.918106766E0,2.812949270E0,-3.631826679E0
6.005949667E0,2.330694312E0,1.932047229E0,-3.967558014E-1
6.020956667E0,2.222775176E0,1.680695601E0,9.232016766E-1
