"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.963740829E2,-7.658771515E0,-1.713064575E1,-5.845623779E1
1.963890899E2,-7.540992737E0,-1.688371277E1,-5.841131592E1
1.964040969E2,-7.481204987E0,-1.667041016E1,-5.832623291E1
1.964191039E2,-7.151641846E0,-1.711614990E1,-5.857806396E1
1.964341109E2,-6.963226318E0,-1.733033752E1,-5.852996826E1
1.964491179E2,-6.736324310E0,-1.796072388E1,-5.847863770E1
1.964641249E2,-6.927165985E0,-1.812040710E1,-5.835784912E1
1.964791319E2,-6.952354431E0,-1.906826782E1,-5.807415771E1
1.964941389E2,-6.896057129E0,-1.939941406E1,-5.782049561E1
1.965091459E2,-6.666267395E0,-1.953582764E1,-5.770477295E1
1.965241529E2,-6.215465546E0,-2.001074219E1,-5.747064209E1
1.965391599E2,-6.148223877E0,-2.022885132E1,-5.764898682E1
1.965541669E2,-5.661880493E0,-2.068925476E1,-5.766949463E1
1.965691739E2,-5.625415802E0,-2.071319580E1,-5.768182373E1
1.965841809E2,-5.486068726E0,-2.103642273E1,-5.744958496E1
1.965991879E2,-5.279884338E0,-2.105354309E1,-5.741375732E1
1.966141949E2,-5.143199921E0,-2.071066284E1,-5.771844482E1
1.966292019E2,-5.151706696E0,-2.041975403E1,-5.781622314E1
1.966442099E2,-5.016544342E0,-1.973542786E1,-5.811071777E1
1.966592169E2,-4.875907898E0,-1.928344727E1,-5.802398682E1
1.966742239E2,-4.752410889E0,-1.891638184E1,-5.843005371E1
1.966892309E2,-4.800277710E0,-1.871034241E1,-5.850292969E1
1.967042379E2,-4.699497223E0,-1.840098572E1,-5.859106445E1
1.967192449E2,-4.770065308E0,-1.840515137E1,-5.867828369E1
1.967342519E2,-5.197170258E0,-1.861814880E1,-5.866125488E1
1.967492589E2,-5.277034760E0,-1.902992249E1,-5.857354736E1
1.967642659E2,-5.809909821E0,-1.983493042E1,-5.804028320E1
1.967792729E2,-6.027366638E0,-2.031819153E1,-5.795794678E1
1.967942799E2,-6.324371338E0,-2.126628113E1,-5.761334229E1
1.968092869E2,-6.249145508E0,-2.141096497E1,-5.744177246E1
1.968242939E2,-6.246780396E0,-2.152349854E1,-5.738513184E1
1.968393009E2,-6.226482391E0,-2.158782959E1,-5.759741211E1
1.968543079E2,-6.021347046E0,-2.138552856E1,-5.759808350E1
1.968693149E2,-6.227760315E0,-2.058503723E1,-5.795239258E1
1.968843219E2,-6.251995087E0,-2.040771484E1,-5.796551514E1
1.968993289E2,-6.646968842E0,-2.006024170E1,-5.800445557E1
1.969143369E2,-6.539833069E0,-2.000997925E1,-5.810583496E1
1.969293439E2,-6.260688782E0,-1.981518555E1,-5.814898682E1
1.969443509E2,-5.900909424E0,-1.952333069E1,-5.831390381E1
1.969593579E2,-5.741870880E0,-1.901451111E1,-5.858618164E1
1.969743649E2,-5.723281860E0,-1.868919373E1,-5.893951416E1
1.969893719E2,-6.113494873E0,-1.800810242E1,-5.878942871E1
1.970043789E2,-6.391525269E0,-1.775189209E1,-5.883355713E1
1.970193859E2,-6.851036072E0,-1.737077332E1,-5.910778809E1
1.970343929E2,-7.206695557E0,-1.725369263E1,-5.907580566E1
1.970493999E2,-7.760387421E0,-1.727156067E1,-5.899359131E1
1.970644069E2,-8.168586731E0,-1.722091675E1,-5.898284912E1
1.970794139E2,-8.780727386E0,-1.713856506E1,-5.878417969E1
1.970944209E2,-9.078762054E0,-1.712968445E1,-5.877447510E1
1.971094279E2,-9.234397888E0,-1.694393921E1,-5.887939453E1
1.971244349E2,-9.342639923E0,-1.668417358E1,-5.879199219E1
1.971394419E2,-9.423976898E0,-1.639382935E1,-5.884661865E1
1.971544489E2,-9.053447723E0,-1.538629150E1,-5.930572510E1
1.971694559E2,-8.585624695E0,-1.504298401E1,-5.964147949E1
1.971844639E2,-5.854274750E0,-1.335437012E1,-6.073101807E1
1.971994709E2,-3.319290161E0,-1.247261047E1,-6.111535645E1
1.972144779E2,4.156364441E0,-1.037889099E1,-6.196002197E1
1.972294849E2,8.488124847E0,-9.641098022E0,-6.181549072E1
1.972444919E2,1.872748184E1,-8.661788940E0,-6.018316650E1
1.972594989E2,2.400455856E1,-8.361373901E0,-5.865484619E1
1.972745059E2,3.422382736E1,-7.536178589E0,-5.391302490E1
1.972895129E2,3.920708084E1,-6.980697632E0,-5.078240967E1
1.973045161E2,4.760214615E1,-4.786636353E0,-4.362921143E1
1.973195231E2,5.040980911E1,-3.076782227E0,-4.084869385E1
1.973345301E2,5.420862198E1,8.095855713E-1,-3.625531006E1
1.973495371E2,5.554032516E1,3.061416626E0,-3.436431885E1
1.973645441E2,5.704580688E1,8.031829834E0,-3.158581543E1
1.973795511E2,5.731978607E1,1.053279114E1,-3.113397217E1
1.973945581E2,5.711902237E1,1.553678894E1,-3.044573975E1
1.974095651E2,5.681564713E1,1.806437683E1,-3.017211914E1
1.974245731E2,5.627611923E1,2.071699524E1,-3.005389404E1
1.974395801E2,5.448870087E1,2.707017517E1,-2.932336426E1
1.974545871E2,5.310166931E1,3.049298096E1,-2.870654297E1
