"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.724870708E0,1.634688303E-2,1.140216962E-1,4.330023006E-2
5.754765458E0,1.336817537E-2,9.937129915E-2,4.412892461E-2
5.784660458E0,1.276960596E-2,1.075161770E-1,4.180200398E-2
5.814556458E0,2.209356055E-2,8.298322558E-2,4.520480707E-2
5.844451458E0,2.466714755E-2,4.460823908E-2,4.055548832E-2
5.874346458E0,2.929648384E-2,3.075642325E-2,3.732835874E-2
5.904242458E0,2.811111882E-2,1.833316311E-2,2.379013225E-2
5.934137458E0,2.801758423E-2,1.713062264E-2,2.253666148E-2
5.964032458E0,2.044878155E-2,-1.296018064E-2,2.414768003E-2
5.993928458E0,9.629293345E-3,-1.497360319E-2,2.342074737E-2
6.023823458E0,1.023556571E-2,-2.609849721E-2,1.511073112E-2
6.053719458E0,-2.542455681E-3,-4.333432019E-2,2.016698010E-2
6.083614458E0,-3.878395073E-3,-5.350256339E-2,2.150351740E-2
6.113509458E0,-1.542789396E-2,-8.214030415E-2,1.863246784E-2
6.143405458E0,-2.125077881E-2,-8.119755983E-2,9.533885866E-3
6.173300458E0,-3.649359941E-2,-7.084212452E-2,1.470171474E-2
6.203195458E0,-4.011090845E-2,-8.601428568E-2,1.054017898E-2
6.233091458E0,-3.740194067E-2,-1.146560535E-1,7.775018457E-3
6.262986458E0,-5.333247781E-2,-1.204355657E-1,5.587847903E-3
6.292882458E0,-5.355017632E-2,-1.180509478E-1,4.279861227E-3
6.322777458E0,-6.122444943E-2,-1.295431405E-1,-1.699353219E-3
6.352672458E0,-6.785842031E-2,-1.662093252E-1,-5.012642592E-3
6.382568458E0,-8.102265745E-2,-2.137674838E-1,4.110598937E-3
6.412463458E0,-8.852412552E-2,-2.641336024E-1,-3.149771364E-4
6.442358458E0,-8.965624869E-2,-3.168007433E-1,-3.220224287E-3
6.472254458E0,-8.130519092E-2,-3.945209384E-1,-1.135237701E-2
6.502149458E0,-1.078358367E-1,-4.753116071E-1,-1.569141448E-2
6.532045458E0,-1.210057363E-1,-5.613105297E-1,-3.444673121E-2
6.561940458E0,-1.426417381E-1,-5.421686769E-1,-5.977800116E-2
6.591835458E0,-1.690906435E-1,-5.003567338E-1,-4.957724735E-2
6.621731458E0,-1.501572430E-1,-5.047180057E-1,-3.381951526E-2
6.651626458E0,-1.250045747E-1,-4.966936707E-1,-2.169460058E-2
6.681522458E0,-1.095247865E-1,-4.998560548E-1,-1.187034976E-2
6.711417458E0,-1.043333933E-1,-5.611455441E-1,2.636834979E-3
6.741312458E0,-1.412802786E-1,-6.463285089E-1,-3.621596843E-4
6.771208958E0,-1.438843161E-1,-8.539788723E-1,-2.832339890E-2
6.801103958E0,-1.186632141E-1,-1.067616105E0,-4.428520054E-2
6.830998958E0,-1.372397840E-1,-1.155254364E0,-2.004545927E-2
6.860894958E0,-1.316746920E-1,-1.101540923E0,3.991519660E-2
6.890789958E0,-1.048316658E-1,-1.059386849E0,8.927346021E-2
6.920685958E0,-1.115720198E-1,-9.828776717E-1,1.058384329E-1
6.950580958E0,-1.028615981E-1,-8.713843226E-1,9.530434012E-2
6.980475958E0,-1.175469831E-1,-8.089455366E-1,8.070850372E-2
7.010371958E0,-1.947380453E-1,-7.614340186E-1,6.681809574E-2
7.040266958E0,-2.550874054E-1,-6.169378757E-1,6.846481562E-2
7.070161958E0,-2.469192743E-1,-4.589298368E-1,4.284045473E-2
7.100057958E0,-2.214701176E-1,-4.502736926E-1,2.344651334E-2
7.129952958E0,-1.889967918E-1,-4.532121122E-1,3.760166839E-2
7.159848958E0,-1.196382418E-1,-4.010943174E-1,6.576379389E-2
7.189743958E0,-5.133741349E-2,-3.791369796E-1,6.096017361E-2
7.219638958E0,-5.140101910E-2,-4.249161780E-1,2.803893946E-2
7.249534958E0,-7.405786961E-2,-3.086456060E-1,3.465747088E-2
7.279429958E0,-1.017563641E-1,-1.427678615E-1,5.193143338E-2
7.309324958E0,-1.142536998E-1,-1.241962835E-1,3.633971140E-2
7.339220958E0,-9.129569679E-2,-7.726766169E-2,3.961090744E-2
7.369115958E0,-2.910455689E-2,2.634503413E-3,2.649518475E-2
7.399011958E0,3.799318150E-2,-2.310036868E-2,-7.498170715E-3
7.428906958E0,7.042396069E-2,-2.231030911E-2,-1.902519539E-2
