"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.406919410E2,5.233493228E1,4.863900117E0,4.685820282E0,NaN,NaN,3.500000000E1,1.773760796E1
3.412826070E2,5.233491438E1,4.863905570E0,4.687155724E0,NaN,NaN,3.500000000E1,1.589874268E1
3.427511990E2,5.233490707E1,4.863907795E0,4.688095868E0,NaN,NaN,3.500000000E1,1.582137775E1
3.489874310E2,5.233491439E1,4.863905555E0,4.602268696E0,NaN,NaN,3.500000000E1,1.942237663E1
3.549965030E2,5.233491990E1,4.863903870E0,4.570394516E0,NaN,NaN,3.500000000E1,2.031205177E1
3.554036881E2,5.233492086E1,4.863903579E0,4.562512189E0,NaN,NaN,3.500000000E1,1.717288399E1
3.569313430E2,5.233490780E1,4.863907570E0,4.557603121E0,NaN,NaN,3.500000000E1,1.653462410E1
3.629414020E2,5.233490826E1,4.863907428E0,4.581114888E0,NaN,NaN,3.500000000E1,1.949654388E1
3.633543520E2,5.233491022E1,4.863906830E0,4.579047352E0,NaN,NaN,3.500000000E1,1.673451042E1
3.648856100E2,5.233491341E1,4.863905856E0,4.577687144E0,NaN,NaN,3.500000000E1,1.631622505E1
3.708948441E2,5.233494540E1,4.863896070E0,4.558556676E0,NaN,NaN,3.500000000E1,1.943430901E1
3.713803430E2,5.233492106E1,4.863903512E0,4.570169151E0,NaN,NaN,3.500000000E1,1.676590538E1
3.727985390E2,5.233491063E1,4.863906686E0,4.577634722E0,NaN,NaN,3.500000000E1,1.622151375E1
3.788075670E2,5.233491831E1,4.863904437E0,4.277302802E0,NaN,NaN,3.500000000E1,1.940741920E1
3.792619610E2,5.233491743E1,4.863904662E0,4.351455897E0,NaN,NaN,3.500000000E1,1.672294617E1
3.807931920E2,5.233490591E1,4.863908168E0,4.400080025E0,NaN,NaN,3.500000000E1,1.631031609E1
3.868812870E2,5.233490247E1,4.863909202E0,4.503429353E0,NaN,NaN,3.500000000E1,1.947619629E1
3.928898580E2,5.233490914E1,4.863907158E0,4.487106413E0,NaN,NaN,3.500000000E1,2.032691193E1
3.934496480E2,5.233491087E1,4.863906631E0,4.524783581E0,NaN,NaN,3.500000000E1,1.730779076E1
3.948923260E2,5.233491384E1,4.863905722E0,4.547686338E0,NaN,NaN,3.500000000E1,1.652307892E1
4.008997540E2,5.233494554E1,4.863896049E0,4.556828171E0,NaN,NaN,3.500000000E1,1.949183464E1
4.013419160E2,5.233492126E1,4.863903462E0,4.574454665E0,NaN,NaN,3.500000000E1,1.675836563E1
4.028884500E2,5.233491193E1,4.863906309E0,4.585977435E0,NaN,NaN,3.500000000E1,1.634316444E1
4.088985720E2,5.233491379E1,4.863905740E0,4.601894140E0,NaN,NaN,3.500000000E1,1.944241905E1
4.093421251E2,5.233491622E1,4.863904994E0,4.525469005E0,NaN,NaN,3.500000000E1,1.673239899E1
4.108459591E2,5.233490683E1,4.863907863E0,4.475579143E0,NaN,NaN,3.500000000E1,1.628841400E1
4.168563551E2,5.233490225E1,4.863909268E0,4.560911119E0,NaN,NaN,3.500000000E1,1.942709160E1
4.172605391E2,5.233491154E1,4.863915664E0,4.598578751E0,NaN,NaN,3.500000000E1,1.668805122E1
4.232680700E2,5.233491065E1,4.863909360E0,4.542232245E0,NaN,NaN,3.500000000E1,1.953860092E1
4.236782610E2,5.233491211E1,4.863907289E0,4.518366665E0,NaN,NaN,3.500000000E1,1.675524712E1
