"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
8.368335563E1,6.756684266E-1,-4.007500345E-1,-2.887635390E-1
8.371330863E1,1.225141514E0,-4.160808492E-1,2.671920276E-1
8.374326163E1,1.027485306E0,-3.268102384E-1,3.072665048E-1
8.377321462E1,7.140860222E-1,-8.050037205E-2,-4.047875369E-1
8.380316775E1,5.982355039E-1,1.126354998E-1,-5.462714446E-1
8.383312075E1,5.485762708E-1,-5.899840593E-2,-2.666681170E-2
8.386307475E1,3.035988022E-1,-9.621067107E-2,3.989730656E-1
8.389302775E1,1.643011684E-1,-2.058149743E-1,2.275163305E-1
8.392298075E1,3.342314148E-3,-1.034080088E-2,-4.963876784E-2
8.395293375E1,-1.268913588E-1,1.509996665E-1,1.082062248E-1
8.398288675E1,-4.402337601E-1,1.749124396E-1,2.306808436E-1
8.401283975E1,-6.934853312E-1,5.874522150E-2,2.541878017E-1
8.404279275E1,-1.346323597E0,-2.359480155E-1,2.579183435E-1
8.407274675E1,-1.692058787E0,-1.991479790E-1,4.420576894E-1
8.410269975E1,-1.664818656E0,-2.144922423E-1,5.945413792E-1
8.413265275E1,-1.366593701E0,-8.407126665E-2,5.370509702E-1
8.416260575E1,-9.950916582E-1,1.573281080E-1,4.709265625E-1
8.419255875E1,-6.920640924E-1,5.809559584E-2,3.492857659E-1
8.422251175E1,-7.216166512E-1,3.766250074E-2,2.819345941E-1
8.425246575E1,-8.557889081E-1,-6.220618844E-2,1.654037158E-1
8.428241875E1,-7.072224142E-1,-6.805340409E-2,-6.715470532E-2
8.431237175E1,-1.138391126E-1,4.108487606E-2,-2.979665265E-1
8.434232475E1,6.185955088E-1,3.660532415E-2,-4.190050417E-1
8.437227775E1,1.095719097E0,1.743639708E-1,-3.820272865E-1
8.440223075E1,1.280989879E0,-1.044990993E-1,-3.760999274E-1
8.443218475E1,1.541229421E0,-1.447881693E-1,-5.688615775E-1
8.446213775E1,1.454270653E0,9.917287052E-2,-4.798851182E-1
8.449209075E1,1.071758303E0,1.727828836E-1,-4.087636435E-1
8.452204375E1,6.841390686E-1,5.335058033E-2,-3.055392738E-1
8.455199675E1,3.346629028E-1,-4.244143009E-2,-3.120085967E-1
8.458194975E1,-4.827407339E-2,-3.533589363E-2,-2.012348503E-1
8.461190375E1,-3.067114578E-1,-1.517065948E-1,-1.568744006E-1
8.464185675E1,-3.863244053E-1,-4.164971709E-3,-1.449740742E-1
8.467180975E1,-2.053805993E-1,-3.875008285E-2,-2.609031279E-2
8.470176275E1,-3.113216585E-1,-2.130491495E-1,1.187014014E-1
8.473171575E1,-3.925443809E-1,-3.338994026E-2,1.066491205E-1
8.476166875E1,-3.304851769E-1,1.557973069E-1,2.428933382E-3
8.479162275E1,-1.970178384E-1,1.197252488E-1,-1.449033594E-1
8.482157575E1,-8.871669676E-2,1.767788708E-2,-1.673590064E-2
8.485152875E1,-8.040453253E-2,-7.681487203E-2,8.471559327E-2
8.488148175E1,-6.990757445E-2,-8.040272355E-2,2.271606736E-3
