"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.987127500E0,5.320159912E0,4.105691528E1,-5.608535767E0
5.002144500E0,5.849475861E0,4.135027313E1,-4.903900146E0
5.017160500E0,5.989109039E0,4.155311584E1,-4.401283264E0
5.032177500E0,6.482364655E0,4.172140503E1,-3.919891357E0
5.047194500E0,6.658554077E0,4.167805481E1,-3.730552673E0
5.062211500E0,7.080337524E0,4.151398468E1,-3.507415771E0
5.077227500E0,7.016345978E0,4.153384399E1,-3.465660095E0
5.092244500E0,6.753528595E0,4.142098236E1,-4.086807251E0
5.107261500E0,6.693157196E0,4.124915695E1,-4.357307434E0
5.122278500E0,6.521812439E0,4.094757843E1,-5.204864502E0
5.137294500E0,6.614055634E0,4.079347992E1,-5.802665710E0
5.152311500E0,6.783264160E0,4.055484009E1,-6.094284058E0
5.167328250E0,7.232818604E0,4.026094437E1,-6.572669983E0
5.182344250E0,7.589092255E0,4.018234253E1,-6.808959961E0
5.197361250E0,8.030345917E0,4.006472015E1,-6.527168274E0
5.212378250E0,8.216869354E0,4.020435333E1,-6.331985474E0
5.227395250E0,9.045616150E0,4.039241791E1,-6.262176514E0
5.242411250E0,9.429981232E0,4.044207764E1,-6.018806458E0
5.257428250E0,9.625511169E0,4.042620850E1,-5.877021790E0
5.272445250E0,9.743484497E0,4.050468445E1,-5.909843445E0
5.287462250E0,9.920188904E0,4.041831207E1,-5.860496521E0
5.302478250E0,9.714469910E0,4.042258453E1,-5.793151855E0
5.317495250E0,9.466045380E0,4.044750977E1,-5.919891357E0
5.332512250E0,9.391498566E0,4.052812195E1,-5.738151550E0
5.347529250E0,9.365928650E0,4.058303070E1,-5.651351929E0
5.362545250E0,9.331409454E0,4.070826721E1,-5.220108032E0
5.377562250E0,9.305500031E0,4.084412384E1,-5.071800232E0
5.392579250E0,9.168807983E0,4.110063934E1,-4.400878906E0
5.407596250E0,9.103813171E0,4.116182709E1,-4.438003540E0
5.422612250E0,8.830245972E0,4.116590881E1,-3.938781738E0
5.437629250E0,8.583969116E0,4.126015472E1,-3.771057129E0
5.452646250E0,8.391098022E0,4.126657104E1,-3.478195190E0
5.467663250E0,8.369655609E0,4.134059143E1,-3.382102966E0
5.482679250E0,8.064674377E0,4.136769104E1,-3.268005371E0
5.497696250E0,8.092273712E0,4.145001984E1,-3.064620972E0
5.512713250E0,7.816623688E0,4.165517807E1,-2.670219421E0
5.527729250E0,7.699619293E0,4.164153290E1,-2.567955017E0
5.542746250E0,7.714317322E0,4.164805603E1,-2.635932922E0
5.557763250E0,7.338020325E0,4.189673233E1,-2.515457153E0
5.572780250E0,7.238185883E0,4.182195282E1,-2.380264282E0
5.587796250E0,7.307201385E0,4.192792511E1,-2.491760254E0
5.602813250E0,7.431991577E0,4.179616165E1,-2.406539917E0
5.617830250E0,7.181354523E0,4.174864960E1,-2.510467529E0
5.632847250E0,7.241298676E0,4.183366776E1,-2.555343628E0
5.647863250E0,7.226345062E0,4.185383987E1,-2.275665283E0
5.662880250E0,7.219261169E0,4.190935516E1,-2.256584167E0
5.677897250E0,6.890449524E0,4.215627289E1,-1.839088440E0
5.692914250E0,6.944026947E0,4.218828201E1,-1.563453674E0
5.707930250E0,6.878505707E0,4.248165131E1,-1.163497925E0
5.722947250E0,6.794757843E0,4.248406982E1,-1.215072632E0
5.737964250E0,6.830261230E0,4.273973465E1,-9.974822998E-1
5.752981250E0,6.638572693E0,4.298271942E1,-7.227172852E-1
5.767997250E0,6.329181671E0,4.322207642E1,-8.205490112E-1
5.783014250E0,5.812927246E0,4.340480804E1,-1.729125977E-1
5.798031250E0,5.710479736E0,4.347672653E1,-1.336669922E-2
5.813047250E0,5.434383392E0,4.381710052E1,4.560852051E-1
5.828064250E0,5.204807281E0,4.371970367E1,8.492584229E-1
5.843081250E0,5.166877747E0,4.412442780E1,1.818611145E0
5.858098250E0,5.108982086E0,4.418105316E1,1.809089661E0
5.873114250E0,4.882438660E0,4.451744843E1,2.807235718E0
5.888131250E0,4.819335938E0,4.455860519E1,3.234703064E0
5.903148250E0,4.748146057E0,4.459360123E1,4.365882874E0
5.918165250E0,4.453285217E0,4.478010559E1,4.685180664E0
5.933181250E0,4.116474152E0,4.484983826E1,5.298660278E0
5.948198250E0,4.177684784E0,4.478297424E1,5.613365173E0
5.963215250E0,4.120166779E0,4.491512299E1,5.786674500E0
5.978232250E0,3.623130798E0,4.498220062E1,6.461708069E0
5.993248250E0,3.511539459E0,4.500435257E1,6.684181213E0
6.008265250E0,3.014022827E0,4.509791565E1,7.414283752E0
6.023282250E0,2.734157562E0,4.515379333E1,7.474243164E0
6.038299250E0,1.992073059E0,4.516629791E1,8.054397583E0
6.053315250E0,1.751194000E0,4.505317688E1,8.321548462E0
6.068332250E0,6.269493103E-1,4.503008270E1,8.516654968E0
6.083349250E0,1.303482056E-1,4.499157715E1,8.505409241E0
6.098365250E0,-6.953544617E-1,4.470648193E1,9.014503479E0
6.113382250E0,-9.837074280E-1,4.472011566E1,9.524856567E0
6.128399250E0,-1.993465424E0,4.485464096E1,1.070995331E1
