"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.425388125E0,-4.636275470E-1,-1.586062551E0,8.705595136E-1
3.440404125E0,6.494891047E-1,-1.507336617E0,6.327453852E-1
3.455421125E0,1.020182729E0,-9.896266460E-1,4.245065749E-1
3.470438125E0,6.231563091E-1,-3.657050431E-1,3.243644908E-2
3.485455125E0,-2.898650169E-1,-3.762856126E-1,-8.491476625E-2
3.500471125E0,-1.356910348E0,-9.602814317E-1,2.633002102E-1
3.515488125E0,-2.208736181E0,-1.259926796E0,7.151680589E-1
3.530505125E0,-2.906008959E0,-1.210720181E0,1.178250909E0
3.545521125E0,-3.166460514E0,-1.592045665E0,1.992747784E0
3.560538125E0,-3.025503874E0,-1.073177457E0,2.485177279E0
3.575555125E0,-2.425233841E0,-1.043688655E0,2.772169590E0
3.590572125E0,-1.761569977E0,-1.467882276E0,2.834773779E0
3.605588125E0,-9.712045789E-1,-1.728168726E0,2.828546047E0
3.620605125E0,-1.631437391E-1,-1.842682242E0,2.858451128E0
3.635622125E0,6.550652385E-1,-2.213825226E0,2.962929249E0
3.650638125E0,1.459606767E0,-2.681058168E0,3.071321487E0
3.665655125E0,2.240740776E0,-2.787535906E0,3.079372883E0
3.680672125E0,2.860126734E0,-1.797894001E0,3.273404121E0
3.695688125E0,3.254365683E0,-6.796335578E-1,3.715902805E0
3.710705125E0,3.285807133E0,4.789924622E-1,4.123785019E0
3.725722125E0,2.511871099E0,8.276528120E-1,4.492871761E0
3.740739125E0,7.538297176E-1,-2.769776434E-2,4.229343891E0
3.755755125E0,-7.994458079E-1,-1.924549699E0,2.899874449E0
3.770772125E0,-1.415196776E0,-3.347894192E0,1.906385303E0
3.785789125E0,7.765111327E-1,-3.717112780E0,1.886229634E0
3.800805125E0,1.336307287E0,-2.244481325E0,1.525040269E0
3.815822125E0,1.482817233E-1,-1.770441771E0,1.254542232E0
3.830839125E0,-3.725640178E-1,1.458345532E0,-3.831733763E-1
3.845856125E0,-6.108237505E-1,3.702788353E0,-1.571918964E0
3.860872125E0,-3.412370682E-1,5.353054047E0,-2.678489923E0
3.875889125E0,-3.641061485E-1,6.476606846E0,-3.127460957E0
3.890906125E0,-4.843969047E-1,6.639592648E0,-3.057250023E0
3.905922125E0,-4.936019778E-1,5.734355450E0,-2.698164701E0
3.920939125E0,-5.115047693E-1,3.906433105E0,-2.020068645E0
3.935956125E0,-9.159805775E-1,1.629764915E0,-1.142083406E0
3.950973125E0,-1.245928407E0,-2.442643791E-1,-4.605983794E-1
3.965989125E0,-1.236214280E0,-1.411653161E0,-1.171169281E-1
3.981006125E0,-1.008766532E0,-1.910094619E0,-2.535851113E-2
3.996023125E0,-8.368797898E-1,-2.072709322E0,-6.181339175E-2
4.011040125E0,-6.814954281E-1,-1.713574529E0,-1.731668860E-1
4.026056125E0,-7.330631018E-1,-8.099296689E-1,-1.843256205E-1
4.041073125E0,-8.301613927E-1,8.186445385E-2,-1.191386282E-1
4.056090125E0,-9.424095750E-1,6.516255736E-1,-1.689874083E-1
4.071106125E0,-9.765713811E-1,8.873930573E-1,-3.597750962E-1
4.086123125E0,-9.548131824E-1,8.980724216E-1,-6.297908425E-1
4.101140125E0,-8.451324701E-1,6.351893544E-1,-8.441279531E-1
4.116157125E0,-7.073027492E-1,3.333305418E-1,-8.676981330E-1
4.131173125E0,-5.162631869E-1,1.582810879E-1,-6.830657125E-1
4.146190125E0,-3.051587045E-1,1.022603437E-1,-4.059399068E-1
4.161207125E0,-9.413889050E-2,1.953825504E-1,-1.408200711E-1
4.176223500E0,1.104545146E-1,3.054187298E-1,2.550224587E-2
4.191240500E0,2.454748005E-1,2.406141013E-1,1.453983784E-1
4.206257500E0,3.102505505E-1,1.111975983E-1,6.562799960E-2
4.221274500E0,2.909586132E-1,7.298682630E-2,-1.232897192E-1
4.236290500E0,2.173716426E-1,1.285119951E-1,-2.977765203E-1
4.251307500E0,1.374646574E-1,2.375701964E-1,-4.313349128E-1
4.266324500E0,1.241848320E-1,3.818402886E-1,-4.937283695E-1
4.281341500E0,1.881875247E-1,5.376660824E-1,-5.071229935E-1
4.296357500E0,2.834528983E-1,6.497853398E-1,-4.446339905E-1
4.311374500E0,4.374504089E-1,5.978525281E-1,-3.055245578E-1
4.326391500E0,6.333089471E-1,3.853734732E-1,-8.325290680E-2
4.341407500E0,7.992907763E-1,2.863479592E-2,1.428571939E-1
