"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.461912417E0,-2.087750244E1,4.229680634E1,8.010658264E0
4.476943417E0,-2.083166504E1,4.238660431E1,8.203338623E0
4.491974417E0,-2.081024170E1,4.239384842E1,8.313713074E0
4.507005417E0,-2.070086670E1,4.234970856E1,8.753875732E0
4.522037417E0,-2.076666260E1,4.245474625E1,8.706321716E0
4.537068417E0,-2.086474609E1,4.244441986E1,8.696777344E0
4.552099417E0,-2.079913330E1,4.252422333E1,8.423606873E0
4.567130417E0,-2.085272217E1,4.261521912E1,8.356163025E0
4.582161417E0,-2.084301758E1,4.256036377E1,8.102561951E0
4.597192417E0,-2.075610352E1,4.267355347E1,8.148475647E0
4.612224417E0,-2.066119385E1,4.271474457E1,8.037513733E0
4.627255417E0,-2.057147217E1,4.271749115E1,7.933105469E0
4.642286417E0,-2.062139893E1,4.279354858E1,7.923370361E0
4.657317417E0,-2.053472900E1,4.280050278E1,8.013412476E0
4.672348417E0,-2.046954346E1,4.281314850E1,7.285713196E0
4.687379417E0,-2.037280273E1,4.295250702E1,7.318916321E0
4.702410417E0,-2.024652100E1,4.304186249E1,7.362945557E0
4.717442417E0,-2.012469482E1,4.310787582E1,6.978935242E0
4.732473417E0,-2.000653076E1,4.333776855E1,6.737854004E0
4.747504417E0,-1.988897705E1,4.329946518E1,6.671279907E0
4.762535417E0,-2.004895020E1,4.347524643E1,6.182380676E0
4.777566417E0,-1.999139404E1,4.345704269E1,5.995140076E0
4.792597417E0,-1.988354492E1,4.365538025E1,5.532737732E0
4.807629417E0,-1.979473877E1,4.365654755E1,5.246246338E0
4.822660417E0,-1.976171875E1,4.360130692E1,5.015556335E0
4.837691417E0,-1.980621338E1,4.353320312E1,4.707206726E0
4.852722417E0,-1.998071289E1,4.376384735E1,4.421882629E0
4.867753417E0,-1.995751953E1,4.373783493E1,4.047004700E0
4.882784417E0,-2.024127197E1,4.387425232E1,3.825363159E0
4.897815417E0,-2.006097412E1,4.373152542E1,3.009262085E0
4.912847417E0,-2.015496826E1,4.378328705E1,2.876869202E0
4.927878417E0,-2.032519531E1,4.382676315E1,2.433525085E0
4.942909417E0,-2.033471680E1,4.380769730E1,2.227432251E0
4.957940417E0,-2.073620605E1,4.354404831E1,1.282379150E0
4.972971417E0,-2.066705322E1,4.360206985E1,1.137390137E0
4.988002417E0,-2.115240479E1,4.355474091E1,4.393234253E-1
5.003034417E0,-2.123718262E1,4.336266708E1,1.745529175E-1
5.018065417E0,-2.121783447E1,4.334587097E1,-3.102188110E-1
5.033096417E0,-2.148052979E1,4.344578934E1,-8.758697510E-1
5.048127417E0,-2.148706055E1,4.337010574E1,-8.992385864E-1
5.063158417E0,-2.167706299E1,4.326880646E1,-4.961547852E-1
5.078189417E0,-2.169189453E1,4.312620544E1,-5.460281372E-1
5.093221417E0,-2.189044189E1,4.323619080E1,-9.440307617E-1
5.108252417E0,-2.199548340E1,4.321019745E1,-1.188606262E0
5.123283417E0,-2.206292725E1,4.330080795E1,-1.407989502E0
5.138314417E0,-2.216534424E1,4.328473282E1,-1.611541748E0
5.153345417E0,-2.197247314E1,4.327394867E1,-1.804893494E0
5.168376417E0,-2.203265381E1,4.336925125E1,-1.705238342E0
5.183407417E0,-2.205108643E1,4.328288651E1,-2.035728455E0
5.198439417E0,-2.209582520E1,4.332873154E1,-2.079254150E0
5.213470417E0,-2.205865479E1,4.338239670E1,-2.113410950E0
5.228501417E0,-2.208880615E1,4.328266144E1,-2.336380005E0
5.243532417E0,-2.204302979E1,4.337572479E1,-2.513336182E0
5.258563417E0,-2.213476562E1,4.327260208E1,-2.785522461E0
5.273594417E0,-2.216613770E1,4.303434753E1,-2.928421021E0
5.288626417E0,-2.221307373E1,4.302275848E1,-3.048339844E0
5.303657417E0,-2.223394775E1,4.310450363E1,-2.983963013E0
5.318688417E0,-2.240765381E1,4.293120575E1,-3.203239441E0
5.333719417E0,-2.250622559E1,4.312519836E1,-3.244079590E0
5.348750417E0,-2.265881348E1,4.306521225E1,-3.574562073E0
5.363781417E0,-2.268164062E1,4.300172806E1,-3.645530701E0
5.378813417E0,-2.305950928E1,4.283183289E1,-4.001472473E0
5.393844417E0,-2.317620850E1,4.273560715E1,-3.860908508E0
5.408875417E0,-2.324523926E1,4.255991745E1,-4.022651672E0
5.423906417E0,-2.334356689E1,4.254145050E1,-3.935081482E0
5.438937417E0,-2.336053467E1,4.250320435E1,-3.960838318E0
5.453968417E0,-2.353021240E1,4.243552017E1,-4.131385803E0
5.469000417E0,-2.375433350E1,4.246082306E1,-4.352104187E0
5.484031417E0,-2.380957031E1,4.219649506E1,-4.125556946E0
5.499062417E0,-2.394818115E1,4.223838425E1,-4.264900208E0
5.514093417E0,-2.397613525E1,4.236532974E1,-4.395668030E0
5.529124417E0,-2.401336670E1,4.227616501E1,-4.375572205E0
5.544155417E0,-2.399713135E1,4.219496155E1,-4.542488098E0
5.559186417E0,-2.400390625E1,4.214937592E1,-4.533836365E0
5.574218417E0,-2.395062256E1,4.200406647E1,-4.391777039E0
5.589249417E0,-2.401690674E1,4.212416077E1,-4.621040344E0
5.604280417E0,-2.396160889E1,4.209707642E1,-4.609733582E0
5.619311417E0,-2.386297607E1,4.215053177E1,-4.496940613E0
5.634342417E0,-2.377355957E1,4.219784546E1,-4.547767639E0
5.649373417E0,-2.373510742E1,4.232261658E1,-4.744850159E0
5.664405417E0,-2.376184082E1,4.234231949E1,-4.872169495E0
5.679436417E0,-2.343536377E1,4.231109238E1,-5.098258972E0
5.694467417E0,-2.346051025E1,4.225848007E1,-5.021293640E0
5.709498417E0,-2.347381592E1,4.228298950E1,-5.432502747E0
5.724529417E0,-2.352398682E1,4.240890503E1,-5.352287292E0
5.739560417E0,-2.342449951E1,4.227236938E1,-5.104087830E0
5.754592417E0,-2.340753174E1,4.230473328E1,-5.253684998E0
5.769623417E0,-2.342034912E1,4.225966644E1,-5.002204895E0
5.784654417E0,-2.350860596E1,4.230278778E1,-4.866004944E0
5.799685417E0,-2.343847656E1,4.227830887E1,-4.932258606E0
5.814716417E0,-2.355175781E1,4.216376495E1,-4.970375061E0
5.829747417E0,-2.352954102E1,4.230228424E1,-5.029777527E0
5.844779417E0,-2.359454346E1,4.229356766E1,-4.929328918E0
5.859810417E0,-2.362927246E1,4.222501373E1,-4.607337952E0
5.874841417E0,-2.361157227E1,4.223207092E1,-4.387962341E0
5.889872417E0,-2.365338135E1,4.214846420E1,-4.593437195E0
5.904903417E0,-2.344726562E1,4.218571472E1,-4.398231506E0
5.919934417E0,-2.349780273E1,4.214784622E1,-4.314079285E0
5.934965417E0,-2.347943115E1,4.225151062E1,-4.495887756E0
5.949997417E0,-2.336090088E1,4.216602707E1,-4.285041809E0
5.965028417E0,-2.329656982E1,4.221649170E1,-4.291481018E0
5.980059833E0,-2.324859619E1,4.224033356E1,-4.120079041E0
5.995090833E0,-2.304394531E1,4.239105225E1,-3.918388367E0
6.010121833E0,-2.299127197E1,4.246604538E1,-3.906242371E0
6.025152833E0,-2.275653076E1,4.268193436E1,-3.757057190E0
6.040184833E0,-2.261993408E1,4.265481567E1,-3.712501526E0
6.055215833E0,-2.239038086E1,4.254423904E1,-4.033119202E0
6.070246833E0,-2.221942139E1,4.268978119E1,-4.033531189E0
6.085277833E0,-2.217773438E1,4.279275513E1,-4.042945862E0
6.100308833E0,-2.211126709E1,4.287693405E1,-3.860969543E0
6.115339833E0,-2.203234863E1,4.284516144E1,-3.601997375E0
