"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.131227417E0,1.328849924E0,2.602122062E-1,-1.042499713E-1
4.146258417E0,1.533900667E0,6.402987653E-1,2.122306124E-1
4.161289417E0,1.574355505E0,8.179389310E-1,4.620142365E-1
4.176320417E0,1.566273484E0,9.381068140E-1,6.796300614E-1
4.191351417E0,1.516600802E0,8.655551469E-1,6.115591887E-1
4.206382417E0,1.148949517E0,4.078818834E-1,1.689400935E-1
4.221414417E0,7.879804292E-1,2.708436137E-1,-1.414043856E-1
4.236445417E0,2.355088896E-1,9.116335452E-2,-6.520475026E-1
4.251476417E0,8.898789793E-2,5.137363672E-2,-8.139123921E-1
4.266507417E0,-1.645324624E-1,-1.411512011E-1,-9.824445692E-1
4.281538417E0,-2.488636377E-1,-2.815621448E-1,-1.028035310E0
4.296569417E0,-3.724281684E-1,-6.444894648E-1,-1.115365741E0
4.311600417E0,-4.640493599E-1,-7.839309400E-1,-1.131232819E0
4.326632417E0,-6.654733676E-1,-9.724703157E-1,-1.028156859E0
4.341663417E0,-7.573120755E-1,-1.041899570E0,-8.742044214E-1
4.356694417E0,-9.295777729E-1,-1.028547453E0,-6.439225041E-1
4.371725417E0,-1.016495464E0,-9.432897860E-1,-5.416966561E-1
4.386756417E0,-1.244877183E0,-6.965191591E-1,-3.315676792E-1
4.401787417E0,-1.325612905E0,-5.152063572E-1,-1.618158460E-1
4.416819417E0,-1.348705606E0,-1.329037035E-1,-6.273126841E-2
4.431850417E0,-1.278760335E0,3.327065706E-3,-4.579071522E-2
4.446881417E0,-9.081687775E-1,1.053732580E-1,-1.580536743E-1
4.461912417E0,-6.111749536E-1,1.099808639E-1,-2.330863881E-1
4.476943417E0,-2.632796556E-2,3.410739362E-2,-3.568908007E-1
4.491974417E0,1.831099436E-1,1.072940683E-1,-3.464184375E-1
4.507005417E0,3.709464839E-1,4.644922864E-1,-1.474164927E-1
4.522037417E0,4.044024977E-1,6.012493050E-1,1.019788031E-1
4.537068417E0,4.859913290E-1,6.149633646E-1,4.855060101E-1
4.552099417E0,3.917184252E-1,5.403084540E-1,5.312290438E-1
4.567130417E0,3.262453973E-3,4.410823739E-1,2.676364160E-1
4.582161417E0,-2.304799917E-1,3.839205784E-1,3.131768703E-2
4.597192417E0,-5.600840297E-1,3.544897878E-1,-2.659337068E-1
4.612224417E0,-6.917650804E-1,3.721179736E-1,-3.315839052E-1
4.627255417E0,-7.913870171E-1,4.047775966E-1,-3.270685391E-1
4.642286417E0,-8.024598894E-1,3.850239480E-1,-2.802848205E-1
4.657317417E0,-8.145601174E-1,2.165446150E-1,-1.498923500E-1
4.672348417E0,-8.000759795E-1,9.904598594E-2,-9.431076452E-2
4.687379417E0,-7.627222118E-1,-1.446197695E-1,-4.436158262E-2
4.702410417E0,-6.896054113E-1,-2.274368083E-1,-5.720206819E-2
4.717442417E0,-4.909687713E-1,-2.731123334E-1,-1.279136896E-2
4.732473417E0,-3.832443479E-1,-2.337196416E-1,-4.747237444E-2
4.747504417E0,-2.739508241E-1,-1.854327500E-1,-1.085488808E-1
4.762535417E0,-2.520325363E-1,-1.627706963E-1,-1.027966093E-1
4.777566417E0,-1.810365209E-1,-3.745609403E-2,3.874840178E-2
4.792597417E0,-6.947573930E-2,-9.905183315E-4,1.213893664E-1
4.807629417E0,1.857502538E-1,-1.456833780E-2,3.075753108E-1
4.822660417E0,2.899096298E-1,-6.436147213E-2,2.999878907E-1
4.837691417E0,3.170746243E-1,-1.416985005E-1,4.469261543E-1
4.852722417E0,2.186010808E-1,-1.248889250E-1,3.516807854E-1
4.867753417E0,9.991225094E-2,1.746154010E-2,-1.792464689E-1
4.882784417E0,1.456439093E-1,-5.434402227E-3,-5.652655399E-1
4.897815417E0,8.874594015E-1,1.155058980E-1,-1.435111374E0
4.912847417E0,1.319297912E0,4.172912228E-1,-1.903555208E0
4.927878417E0,1.190641041E0,1.077202134E0,-5.294431579E-1
4.942909417E0,1.070073501E0,1.355846518E0,3.393115854E-1
4.957940417E0,8.976990455E-1,1.155239074E0,1.562676569E0
4.972971417E0,7.917852125E-1,6.629853773E-1,1.670041974E0
4.988002417E0,5.341691700E-1,-5.833503932E-1,1.546078663E0
5.003034417E0,2.105439100E-1,-1.218900635E0,9.470477915E-1
5.018065417E0,-7.724440849E-1,-2.742048857E0,-2.713972281E0
5.033096417E0,-1.224858070E0,-3.162602241E0,-4.409191781E0
5.048127417E0,-2.019091512E0,-2.551442490E0,-3.046544366E0
5.063158417E0,-2.364078113E0,-1.793593056E0,-1.156740639E0
5.078189417E0,-2.718449787E0,-6.159889662E-1,1.221234843E0
5.093221417E0,-2.686411138E0,-4.325577182E-1,1.558637313E0
5.108252417E0,-2.625443390E0,-5.806460559E-1,9.227846970E-1
5.123283417E0,-2.436135690E0,-7.626494139E-1,1.200638026E-1
5.138314417E0,-1.805695915E0,-9.707705301E-1,-1.754723105E0
5.153345417E0,-1.304341319E0,-8.144943362E-1,-1.984783120E0
5.168376417E0,-1.274643311E-1,-3.366967106E-1,-7.796952170E-1
5.183407417E0,2.498249200E-1,-9.503421128E-2,-4.030781765E-2
5.198439417E0,2.420451996E-1,2.046706742E-1,9.083029711E-1
5.213470417E0,4.099155450E-1,3.177359444E-1,1.032693786E0
5.228501417E0,1.447261888E0,7.222901773E-1,3.075676364E-1
5.243532417E0,2.018869902E0,9.840121347E-1,-3.931684615E-1
5.258563417E0,2.475798231E0,1.394458607E0,-1.033398888E0
5.273594417E0,2.249500168E0,1.443770515E0,-7.313854482E-1
5.288626417E0,1.844545693E0,1.334523477E0,1.362529155E-1
5.303657417E0,1.918435495E0,1.239696842E0,3.188790020E-1
5.318688417E0,2.262547645E0,9.640626043E-1,3.690452617E-1
5.333719417E0,2.108479067E0,8.233791804E-1,2.530353338E-1
5.348750417E0,1.372483601E0,5.672056460E-1,-6.012582220E-2
5.363781417E0,1.091657913E0,4.018984276E-1,-2.612342265E-1
5.378813417E0,7.597176200E-1,2.653729588E-1,-1.678402323E-1
5.393844417E0,6.769087672E-1,2.664494312E-1,4.636133038E-2
5.408875417E0,8.021774688E-1,4.450631583E-1,4.407110757E-1
5.423906417E0,1.013218100E0,5.376152265E-1,5.391740942E-1
5.438937417E0,1.232060671E0,5.549989986E-1,4.728836256E-1
5.453968417E0,1.234967906E0,5.371100271E-1,3.271574899E-1
5.469000417E0,1.193505300E0,5.524291474E-1,1.926891446E-1
5.484031417E0,1.041558677E0,5.174703991E-1,1.642646599E-1
5.499062417E0,5.195584399E-1,2.956194359E-1,1.383813020E-1
5.514093417E0,2.417586860E-1,1.660954231E-1,1.455241875E-1
5.529124417E0,-1.395011169E-1,9.387997091E-2,1.019068824E-1
5.544155417E0,-2.216837329E-1,1.082834172E-1,8.859803483E-2
5.559186417E0,-1.057805166E-1,-9.999148071E-2,1.118361855E-1
5.574218417E0,-2.409199029E-2,-1.806497276E-1,1.755110483E-1
5.589249417E0,2.498322290E-1,9.002022386E-2,2.937945199E-1
5.604280417E0,4.575446248E-1,2.867421931E-1,3.383688681E-1
5.619311417E0,7.558575806E-1,5.649725944E-1,4.257286088E-1
5.634342417E0,8.988111860E-1,6.341317070E-1,4.437983324E-1
5.649373417E0,1.062441423E0,6.006470418E-1,4.234840089E-1
5.664405417E0,1.086152467E0,5.235094035E-1,3.410241618E-1
5.679436417E0,7.588764980E-1,3.415797204E-1,6.210086547E-2
5.694467417E0,5.580433515E-1,2.353732342E-1,-1.466236833E-1
5.709498417E0,2.317672563E-1,4.430318356E-2,-4.858645175E-1
5.724529417E0,1.226883253E-1,4.202393889E-3,-5.921827586E-1
5.739560417E0,-3.847087830E-2,-5.576431096E-2,-5.539676960E-1
5.754592417E0,-4.021802634E-2,-1.483643264E-1,-4.262684530E-1
5.769623417E0,7.285952300E-2,-2.618283767E-1,-1.178578674E-1
5.784654417E0,8.112105399E-2,-1.920903897E-1,3.938099742E-2
5.799685417E0,1.302090141E-1,-1.132722616E-2,1.702106204E-1
5.814716417E0,1.973885518E-1,2.225450277E-2,1.615381032E-1
