"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.428203708E0,-3.069778442E1,9.502166748E0,-3.338874817E1
4.443279708E0,-3.101905823E1,9.924774170E0,-3.296096802E1
4.458355708E0,-3.146726990E1,1.072756958E1,-3.223355103E1
4.473431708E0,-3.161894226E1,1.099282837E1,-3.172523499E1
4.488507708E0,-3.202989197E1,1.164129639E1,-3.111769104E1
4.503583708E0,-3.223721313E1,1.198999023E1,-3.028863525E1
4.518658708E0,-3.326373291E1,1.237594604E1,-2.924745178E1
4.533734708E0,-3.367985535E1,1.267715454E1,-2.854158020E1
4.548810708E0,-3.425537109E1,1.311770630E1,-2.754022217E1
4.563886708E0,-3.477676392E1,1.347326660E1,-2.683378601E1
4.578962708E0,-3.548574829E1,1.355044556E1,-2.590327454E1
4.594038708E0,-3.598141479E1,1.349880981E1,-2.531896973E1
4.609113708E0,-3.686367798E1,1.344271851E1,-2.418823242E1
4.624189708E0,-3.737950134E1,1.339346313E1,-2.349455261E1
4.639265708E0,-3.835919189E1,1.286157227E1,-2.225749207E1
4.654341708E0,-3.893728638E1,1.277871704E1,-2.128880310E1
4.669417708E0,-3.993984985E1,1.225210571E1,-1.977803040E1
4.684493708E0,-4.046896362E1,1.202307129E1,-1.883769226E1
4.699568708E0,-4.122770691E1,1.180279541E1,-1.678729248E1
4.714644708E0,-4.161560059E1,1.160693359E1,-1.580117798E1
4.729720708E0,-4.252699280E1,1.057913208E1,-1.440003967E1
4.744796708E0,-4.280310059E1,1.048858643E1,-1.373953247E1
4.759872708E0,-4.312989807E1,1.001992798E1,-1.224688721E1
4.774948708E0,-4.349180603E1,9.886627197E0,-1.173963928E1
4.790024708E0,-4.376445007E1,9.861206055E0,-1.045133972E1
4.805099708E0,-4.409312439E1,9.632995605E0,-9.828384399E0
4.820175708E0,-4.442825317E1,9.069091797E0,-8.581420898E0
4.835251708E0,-4.452095032E1,8.770050049E0,-7.483749390E0
4.850327708E0,-4.482283020E1,8.014984131E0,-5.153442383E0
4.865403708E0,-4.500302124E1,7.861694336E0,-4.038543701E0
4.880479708E0,-4.526689148E1,7.085876465E0,-1.175323486E0
4.895554708E0,-4.558747864E1,6.509002686E0,2.102050781E-1
4.910630708E0,-4.595919800E1,5.468902588E0,2.126556396E0
4.925706708E0,-4.591415405E1,4.758880615E0,3.169311523E0
4.940782708E0,-4.558189392E1,3.707397461E0,5.063842773E0
4.955858708E0,-4.537513733E1,3.456329346E0,5.450439453E0
4.970934708E0,-4.518507385E1,2.499206543E0,6.306579590E0
4.986009708E0,-4.529103088E1,1.757781982E0,6.914047241E0
5.001085708E0,-4.562667847E1,5.518493652E-1,8.148132324E0
5.016161708E0,-4.560279846E1,-8.212280273E-2,8.685821533E0
5.031237708E0,-4.558250427E1,-1.108764648E0,9.495620728E0
5.046313708E0,-4.535755920E1,-1.537597656E0,9.811676025E0
5.061389708E0,-4.446357727E1,-1.938018799E0,1.176661682E1
5.076465708E0,-4.377314758E1,-1.874786377E0,1.246005249E1
5.091540708E0,-4.365849304E1,-2.161041260E0,1.259378052E1
5.106616708E0,-4.365855408E1,-2.254699707E0,1.267121887E1
5.121692708E0,-4.340917969E1,-2.045471191E0,1.270791626E1
5.136768708E0,-4.335273743E1,-1.851196289E0,1.291523743E1
5.151844708E0,-4.285501099E1,-1.447357178E0,1.355973816E1
5.166920708E0,-4.263227844E1,-9.040527344E-1,1.382339478E1
5.181995708E0,-4.213557434E1,6.900024414E-2,1.408709717E1
5.197071708E0,-4.198187256E1,3.182067871E-1,1.441053772E1
5.212147708E0,-4.178857422E1,5.594482422E-1,1.501428223E1
5.227223708E0,-4.186270142E1,8.871459961E-1,1.514416504E1
5.242299708E0,-4.160440063E1,1.422119141E0,1.579792786E1
5.257375708E0,-4.177996826E1,1.074829102E0,1.625474548E1
5.272450708E0,-4.208714294E1,1.963806152E-1,1.765167236E1
5.287526542E0,-4.235881042E1,-2.868957520E-1,1.808641052E1
5.302602542E0,-4.320979309E1,-5.854492188E-1,1.806462097E1
5.317678542E0,-4.350645447E1,-6.914672852E-1,1.704998779E1
