"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.480655542E0,-1.711359471E-1,4.217549264E-1,1.928135157E-1
5.495756542E0,-1.090289205E-1,3.760474622E-1,1.401349306E-1
5.510858542E0,-3.233356401E-2,3.024837077E-1,9.252974391E-2
5.525959542E0,2.459819801E-2,2.710188329E-1,7.940770686E-2
5.541060542E0,6.668972969E-2,2.585858703E-1,1.154266894E-1
5.556161542E0,3.488205373E-2,2.544152141E-1,1.733129323E-1
5.571263542E0,1.600009203E-2,2.576222420E-1,2.078557014E-1
5.586364542E0,-2.300484851E-2,2.610504925E-1,1.947324723E-1
5.601465542E0,-9.501299262E-2,2.591612339E-1,1.601619869E-1
5.616566542E0,-1.479384601E-1,3.083575666E-1,1.415537447E-1
5.631667542E0,-1.331873536E-1,3.929775655E-1,1.416196823E-1
5.646769542E0,-8.103667200E-2,4.778378606E-1,1.668224186E-1
5.661870542E0,-7.609171420E-2,4.998768270E-1,2.108631134E-1
5.676971542E0,-1.029996574E-1,5.080742240E-1,2.412318885E-1
5.692072542E0,-1.083102822E-1,5.632556677E-1,2.655271292E-1
5.707174542E0,-1.003952697E-1,6.290058494E-1,2.909466624E-1
5.722275542E0,-8.024898916E-2,6.511825323E-1,3.416069150E-1
5.737376542E0,-5.391752720E-2,6.512218714E-1,3.645751774E-1
5.752477542E0,-2.739840187E-2,6.125317812E-1,4.031984806E-1
5.767579542E0,-2.650431730E-2,5.727769136E-1,4.066617489E-1
5.782680542E0,-4.553952813E-2,5.303570032E-1,3.782543242E-1
5.797781542E0,-8.888103813E-2,4.924491644E-1,3.346303999E-1
5.812882542E0,-1.461099237E-1,4.144268632E-1,2.772297561E-1
5.827984542E0,-1.788500398E-1,3.434806764E-1,2.023321390E-1
5.843085542E0,-1.525752842E-1,3.259014189E-1,1.450741738E-1
