"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.702026750E0,-5.928953171E1,6.461488342E1,4.576316833E0
2.717128750E0,-5.875384903E1,6.465461731E1,4.560485840E0
2.732229750E0,-5.834995651E1,6.521652222E1,3.712142944E0
2.747330750E0,-5.796759415E1,6.549559021E1,3.352966309E0
2.762431750E0,-5.765900803E1,6.575166321E1,2.623893738E0
2.777533750E0,-5.770139694E1,6.596333313E1,2.618347168E0
2.792634750E0,-5.714544296E1,6.627906799E1,2.123306274E0
2.807735750E0,-5.683402634E1,6.657107544E1,2.063598633E0
2.822836750E0,-5.644773483E1,6.682978821E1,2.156578064E0
2.837938750E0,-5.523611832E1,6.756077576E1,2.039016724E0
2.853039750E0,-5.477751541E1,6.826162720E1,1.856956482E0
2.868140750E0,-5.370141983E1,6.903128052E1,2.067092896E0
2.883241750E0,-5.337357712E1,6.932678223E1,2.375343323E0
2.898343750E0,-5.235337448E1,7.002891541E1,3.340095520E0
2.913444750E0,-5.202733231E1,7.027713013E1,3.798286438E0
2.928545750E0,-5.165600204E1,7.047535706E1,4.136917114E0
2.943646750E0,-5.125022507E1,7.083711243E1,4.510040283E0
2.958748750E0,-5.059057236E1,7.106666565E1,4.608192444E0
2.973849750E0,-5.070350266E1,7.119148254E1,5.315124512E0
2.988950750E0,-4.993313980E1,7.168231201E1,5.772727966E0
3.004051750E0,-4.957188797E1,7.155256653E1,6.068595886E0
3.019153750E0,-4.917423630E1,7.182788086E1,6.655532837E0
3.034254750E0,-4.896135712E1,7.178117371E1,6.969078064E0
3.049355750E0,-4.919207001E1,7.201902771E1,8.157470703E0
3.064456750E0,-4.926027298E1,7.178277588E1,8.771438599E0
3.079558750E0,-4.889862823E1,7.185249329E1,9.292114258E0
3.094659750E0,-4.879828644E1,7.194572449E1,1.006068420E1
3.109760750E0,-4.798929596E1,7.229478455E1,1.083228302E1
3.124861750E0,-4.669717789E1,7.307162476E1,1.161909485E1
3.139963750E0,-4.590734100E1,7.351687622E1,1.147234344E1
3.155064750E0,-4.415052795E1,7.427569580E1,1.240354919E1
3.170165750E0,-4.325819016E1,7.476829529E1,1.295842743E1
3.185266750E0,-4.193301773E1,7.565321350E1,1.438785553E1
3.200368750E0,-4.097632980E1,7.589675903E1,1.504489899E1
3.215469750E0,-3.927806091E1,7.632951355E1,1.643090057E1
3.230570750E0,-3.878583908E1,7.630204773E1,1.713885498E1
3.245671750E0,-3.837519836E1,7.633161926E1,1.882819366E1
3.260773750E0,-3.819325256E1,7.610322571E1,2.007170105E1
3.275874750E0,-3.783843613E1,7.591342163E1,2.196549988E1
3.290975750E0,-3.783165359E1,7.561453247E1,2.222811890E1
3.306076750E0,-3.793563461E1,7.547567749E1,2.299104309E1
3.321178750E0,-3.802261734E1,7.541256714E1,2.306131744E1
3.336279750E0,-3.880863571E1,7.541984558E1,2.245602417E1
3.351380750E0,-3.909586334E1,7.543923950E1,2.259327698E1
3.366481750E0,-3.924862671E1,7.538758850E1,2.199255371E1
3.381582750E0,-3.932414627E1,7.532141113E1,2.202352905E1
3.396684750E0,-3.961254883E1,7.530380249E1,2.130748749E1
3.411785750E0,-3.969090652E1,7.509947205E1,2.123343658E1
3.426886750E0,-3.969362259E1,7.541648865E1,2.085536194E1
3.441987750E0,-3.931669235E1,7.525982666E1,2.147565460E1
3.457089750E0,-3.900641251E1,7.524879456E1,2.141600800E1
3.472190750E0,-3.808901596E1,7.536413574E1,2.140495300E1
3.487291750E0,-3.784152222E1,7.574102783E1,2.139938354E1
3.502392750E0,-3.682335281E1,7.609619141E1,2.145745850E1
3.517494750E0,-3.676766968E1,7.600119019E1,2.084664154E1
3.532595750E0,-3.629027557E1,7.676060486E1,2.070877838E1
3.547696750E0,-3.620380783E1,7.691427612E1,2.046206665E1
3.562797750E0,-3.657435608E1,7.647698975E1,2.035956573E1
3.577899750E0,-3.709631729E1,7.647923279E1,1.999398041E1
3.593000750E0,-3.754697418E1,7.614855957E1,2.012850189E1
3.608101750E0,-3.834096909E1,7.576879883E1,1.998345184E1
3.623202750E0,-3.925572968E1,7.554177856E1,1.986605072E1
3.638304750E0,-3.977543640E1,7.554962158E1,1.981621552E1
3.653405750E0,-4.008624268E1,7.509257507E1,1.939541626E1
3.668506750E0,-4.007093048E1,7.501374817E1,1.946453857E1
3.683607750E0,-4.012763977E1,7.529450989E1,1.949459839E1
3.698709750E0,-4.008292007E1,7.547619629E1,1.976037598E1
3.713810750E0,-3.888752365E1,7.585493469E1,1.968738556E1
3.728911750E0,-3.842115402E1,7.632951355E1,1.953570557E1
3.744012750E0,-3.746398926E1,7.683689880E1,1.878093719E1
3.759113750E0,-3.678129578E1,7.721830750E1,1.883489990E1
3.774215750E0,-3.671979904E1,7.709716797E1,1.870668793E1
3.789316750E0,-3.665437317E1,7.719630432E1,1.909833527E1
3.804417750E0,-3.645522308E1,7.706391907E1,1.903576660E1
3.819518750E0,-3.653346634E1,7.728562927E1,1.917415619E1
3.834620750E0,-3.624872208E1,7.733979797E1,1.891471863E1
3.849721750E0,-3.626479721E1,7.737156677E1,1.938888550E1
3.864822750E0,-3.639633942E1,7.730688477E1,1.951883698E1
3.879923750E0,-3.669480896E1,7.713771057E1,1.996202087E1
3.895025750E0,-3.666684341E1,7.728454590E1,2.003369904E1
3.910126750E0,-3.689347076E1,7.704450989E1,2.056744385E1
3.925227750E0,-3.728060532E1,7.719055176E1,2.073265076E1
3.940328750E0,-3.773249817E1,7.685632324E1,2.145502472E1
3.955430750E0,-3.803931808E1,7.695184326E1,2.143278503E1
3.970531750E0,-3.855812454E1,7.668388367E1,2.141745758E1
3.985632750E0,-3.887415314E1,7.651579285E1,2.200537872E1
4.000733750E0,-3.888362885E1,7.596067810E1,2.326332855E1
4.015834750E0,-3.902113342E1,7.575167847E1,2.375611877E1
4.030936750E0,-3.950470352E1,7.563563538E1,2.456668091E1
4.046037750E0,-3.959264374E1,7.543940735E1,2.450338745E1
4.061138750E0,-3.983881378E1,7.559913635E1,2.520923615E1
4.076240750E0,-3.934440231E1,7.582341003E1,2.565682983E1
4.091341750E0,-3.906888962E1,7.587680054E1,2.563594055E1
4.106442750E0,-3.902196503E1,7.610536194E1,2.600419617E1
4.121543750E0,-3.888200760E1,7.636807251E1,2.592211151E1
4.136644750E0,-3.876548004E1,7.654450989E1,2.588063812E1
4.151746750E0,-3.838121414E1,7.689036560E1,2.579291534E1
4.166847750E0,-3.866907120E1,7.724816895E1,2.549326324E1
4.181948750E0,-3.851804733E1,7.753186035E1,2.513046265E1
4.197049750E0,-3.820109940E1,7.785127258E1,2.482868958E1
4.212151750E0,-3.833589172E1,7.806991577E1,2.475935364E1
4.227252750E0,-3.858301926E1,7.823342896E1,2.492613983E1
4.242353750E0,-3.855608368E1,7.846276855E1,2.435935211E1
4.257454750E0,-3.854270554E1,7.870932007E1,2.387643433E1
4.272556750E0,-3.849162292E1,7.890167236E1,2.405109406E1
4.287657750E0,-3.804410934E1,7.936723328E1,2.386894226E1
4.302758750E0,-3.817190933E1,7.948855591E1,2.416804504E1
4.317859750E0,-3.779001617E1,7.958650208E1,2.385128784E1
4.332960750E0,-3.757456589E1,7.999382019E1,2.407561493E1
4.348062750E0,-3.720304489E1,8.030122375E1,2.439691925E1
4.363163750E0,-3.683100128E1,8.081480408E1,2.439511871E1
4.378265125E0,-3.628189850E1,8.111709595E1,2.399202728E1
4.393366125E0,-3.626390457E1,8.102658081E1,2.411119843E1
4.408468125E0,-3.596175385E1,8.119830322E1,2.429873657E1
4.423569125E0,-3.613446045E1,8.147079468E1,2.447647858E1
4.438670125E0,-3.592805099E1,8.145774841E1,2.479307556E1
4.453771125E0,-3.624293900E1,8.155465698E1,2.459337616E1
4.468873125E0,-3.622045135E1,8.163150024E1,2.434764862E1
4.483974125E0,-3.640004730E1,8.192547607E1,2.435504913E1
4.499075125E0,-3.664745712E1,8.205590820E1,2.397617340E1
4.514176125E0,-3.693884659E1,8.214073181E1,2.326171875E1
4.529277125E0,-3.751757812E1,8.231347656E1,2.304269409E1
4.544379125E0,-3.790708923E1,8.216493225E1,2.264643097E1
4.559480125E0,-3.848604202E1,8.217730713E1,2.253227997E1
4.574581125E0,-3.926262665E1,8.239898682E1,2.188372040E1
4.589682125E0,-3.949394608E1,8.241719055E1,2.113822174E1
4.604784125E0,-3.968493652E1,8.253367615E1,2.022340393E1
4.619885125E0,-3.965796661E1,8.283688354E1,1.956024933E1
4.634986125E0,-3.956293106E1,8.348214722E1,1.874921417E1
4.650087125E0,-3.929703903E1,8.368936157E1,1.841156006E1
4.665189125E0,-3.944091415E1,8.415623474E1,1.771239471E1
4.680290125E0,-3.935385513E1,8.446777344E1,1.705783081E1
4.695391125E0,-3.925917435E1,8.469215393E1,1.610966492E1
4.710492125E0,-3.901069641E1,8.515426636E1,1.526849365E1
4.725593125E0,-3.928072739E1,8.542778015E1,1.488262177E1
4.740695125E0,-3.874858475E1,8.583833313E1,1.419265747E1
4.755796125E0,-3.866701889E1,8.600834656E1,1.339281464E1
4.770897125E0,-3.909165192E1,8.627781677E1,1.330139160E1
4.785998125E0,-3.927558517E1,8.628865051E1,1.316075897E1
4.801100125E0,-3.930175018E1,8.682240295E1,1.265419769E1
4.816201125E0,-3.933135223E1,8.663661194E1,1.218518066E1
4.831302125E0,-4.021450424E1,8.667077637E1,1.322600555E1
4.846403125E0,-4.066167068E1,8.684277344E1,1.382385254E1
4.861505125E0,-4.115195084E1,8.643276978E1,1.450929260E1
4.876606125E0,-4.139339066E1,8.661949158E1,1.446282959E1
4.891707125E0,-4.183698654E1,8.657170105E1,1.505590820E1
4.906808125E0,-4.227430725E1,8.629879761E1,1.521015930E1
4.921909125E0,-4.245975876E1,8.645001221E1,1.579893494E1
4.937011125E0,-4.227219391E1,8.655067444E1,1.596454620E1
4.952112125E0,-4.259275436E1,8.655421448E1,1.690541077E1
4.967213125E0,-4.266537476E1,8.654344177E1,1.737335968E1
4.982314125E0,-4.281861877E1,8.672183228E1,1.794141388E1
4.997416125E0,-4.284143448E1,8.667112732E1,1.796403503E1
5.012517125E0,-4.310244751E1,8.674865723E1,1.869126129E1
5.027618125E0,-4.309618378E1,8.677848816E1,1.895513153E1
5.042719125E0,-4.355219269E1,8.658146667E1,1.963083649E1
5.057821125E0,-4.367098999E1,8.692347717E1,1.995396423E1
5.072922125E0,-4.383959198E1,8.735908508E1,2.051979065E1
5.088023125E0,-4.351513672E1,8.718486023E1,2.108767700E1
5.103124125E0,-4.341434097E1,8.728718567E1,2.139808655E1
5.118226125E0,-4.284399796E1,8.783793640E1,2.179499817E1
5.133327125E0,-4.269019318E1,8.782913208E1,2.182429504E1
5.148428125E0,-4.247547913E1,8.807728577E1,2.244241333E1
5.163529125E0,-4.260514069E1,8.812448120E1,2.285571289E1
5.178630125E0,-4.265743637E1,8.830461121E1,2.346250916E1
5.193732125E0,-4.281813431E1,8.819467163E1,2.347562408E1
5.208833125E0,-4.322729492E1,8.818389893E1,2.327265930E1
5.223934125E0,-4.344700241E1,8.802923584E1,2.358830261E1
5.239035125E0,-4.414188766E1,8.798562622E1,2.391881561E1
5.254137125E0,-4.424351120E1,8.821826172E1,2.408672333E1
5.269238125E0,-4.457543564E1,8.783285522E1,2.385929108E1
5.284339125E0,-4.469865036E1,8.777099609E1,2.388756561E1
5.299440125E0,-4.553884888E1,8.772067261E1,2.405027008E1
5.314542125E0,-4.583649826E1,8.771235657E1,2.413876343E1
5.329643125E0,-4.591956711E1,8.781013489E1,2.360256195E1
5.344744125E0,-4.625283813E1,8.777702332E1,2.325546265E1
5.359845125E0,-4.612551498E1,8.775416565E1,2.339360046E1
5.374947542E0,-4.645662308E1,8.808874512E1,2.372949219E1
5.390048542E0,-4.631992340E1,8.799801636E1,2.337667847E1
5.405149542E0,-4.649603271E1,8.788632202E1,2.369087982E1
5.420250542E0,-4.660051346E1,8.799487305E1,2.377601624E1
5.435351542E0,-4.592890930E1,8.823686218E1,2.376493073E1
5.450453542E0,-4.600745392E1,8.851690674E1,2.362667084E1
5.465554542E0,-4.579936218E1,8.872206116E1,2.359965515E1
5.480655542E0,-4.568150330E1,8.888082886E1,2.366897583E1
5.495756542E0,-4.541314316E1,8.902580261E1,2.376755524E1
5.510858542E0,-4.554636765E1,8.923381042E1,2.386158752E1
5.525959542E0,-4.561652374E1,8.928031921E1,2.353632355E1
5.541060542E0,-4.571007156E1,8.950831604E1,2.348927307E1
5.556161542E0,-4.557345200E1,8.979609680E1,2.297338104E1
5.571263542E0,-4.556712723E1,8.988746643E1,2.300844574E1
5.586364542E0,-4.549269867E1,9.017872620E1,2.324024963E1
5.601465542E0,-4.540560913E1,9.046669006E1,2.276366425E1
5.616566542E0,-4.518213272E1,9.067416382E1,2.302819061E1
5.631667542E0,-4.511606979E1,9.057220459E1,2.310047913E1
5.646769542E0,-4.517624664E1,9.080508423E1,2.265591431E1
5.661870542E0,-4.494833755E1,9.126222229E1,2.234075928E1
5.676971542E0,-4.478800201E1,9.143591309E1,2.213852692E1
5.692072542E0,-4.476377869E1,9.177914429E1,2.174105835E1
5.707174542E0,-4.444601822E1,9.177093506E1,2.208853912E1
5.722275542E0,-4.444448471E1,9.204000854E1,2.167736053E1
5.737376542E0,-4.427460480E1,9.234318542E1,2.142394257E1
5.752477542E0,-4.406811523E1,9.290032959E1,2.096901703E1
5.767579542E0,-4.354838562E1,9.331979370E1,2.115385437E1
5.782680542E0,-4.283360672E1,9.369660950E1,2.082441711E1
5.797781542E0,-4.270816040E1,9.371958923E1,2.079611969E1
5.812882542E0,-4.242754745E1,9.421186829E1,2.082198334E1
5.827984542E0,-4.207169342E1,9.418998718E1,2.059533691E1
5.843085542E0,-4.176996613E1,9.442248535E1,2.090094757E1
5.858186542E0,-4.172066498E1,9.477711487E1,2.101310730E1
5.873287542E0,-4.150240707E1,9.492706299E1,2.059280396E1
5.888388542E0,-4.124068069E1,9.521070862E1,2.047109985E1
5.903490542E0,-4.057154846E1,9.570089722E1,1.987292480E1
5.918591542E0,-4.052801895E1,9.585429382E1,1.944200897E1
5.933692542E0,-4.030012512E1,9.610379028E1,1.891700745E1
5.948793542E0,-4.017432022E1,9.628417969E1,1.888884735E1
5.963895542E0,-3.963591766E1,9.690690613E1,1.855095673E1
5.978996542E0,-3.913571167E1,9.741648865E1,1.784223175E1
5.994097542E0,-3.883197784E1,9.770547485E1,1.788576508E1
6.009198542E0,-3.903417206E1,9.800230408E1,1.766422272E1
6.024300542E0,-3.848088837E1,9.832112122E1,1.704664612E1
6.039401542E0,-3.809510803E1,9.867860413E1,1.722726440E1
6.054502542E0,-3.807304001E1,9.921665955E1,1.736738586E1
6.069603542E0,-3.788680267E1,9.960020447E1,1.653742218E1
6.084704542E0,-3.803253937E1,9.999197388E1,1.664409637E1
6.099806542E0,-3.765297318E1,1.003313141E2,1.655957031E1
6.114907542E0,-3.763137054E1,1.006424103E2,1.673524475E1
6.130008542E0,-3.753058243E1,1.011744995E2,1.629418945E1
6.145109542E0,-3.748860931E1,1.012548370E2,1.629780579E1
6.160211542E0,-3.803221512E1,1.017713776E2,1.638415527E1
6.175312542E0,-3.837652588E1,1.018227386E2,1.677739716E1
6.190413542E0,-3.857212830E1,1.024944153E2,1.684414673E1
6.205514542E0,-3.855992508E1,1.024626923E2,1.694025421E1
6.220616542E0,-3.908232117E1,1.030977478E2,1.687538147E1
