"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.303784542E0,-1.653791026E-1,1.605528474E-1,4.080071965E-2
5.318860500E0,-1.963172506E-1,-9.110546708E-2,1.306367379E-1
5.333936500E0,-1.932953364E-1,-1.489525563E-1,1.319886142E-1
5.349011500E0,-2.330664528E-1,-1.831792331E-1,-4.532176852E-3
5.364087500E0,-2.580171249E-1,-1.365517813E-1,-4.562112769E-2
5.379163500E0,-3.248871257E-1,-2.914720058E-2,-2.147454268E-1
5.394239500E0,-2.930791496E-1,-1.932563245E-2,-1.229225063E-1
5.409315500E0,-1.797573694E-1,-7.562788725E-3,1.515802950E-1
5.424391500E0,-1.153450448E-1,3.518094242E-2,2.033275505E-1
5.439467500E0,1.171465902E-2,1.641249114E-1,7.040162763E-2
5.454543500E0,2.188512320E-2,2.764838380E-1,-1.451951355E-1
5.469619500E0,1.284048557E-3,3.120372480E-1,-2.913006642E-1
5.484695500E0,-4.253257357E-2,2.262088931E-1,-2.653133355E-1
5.499770500E0,-2.647447485E-2,-4.566090703E-3,-8.142657101E-2
5.514846500E0,4.519069953E-2,-1.241533452E-1,-5.472584546E-2
5.529922500E0,1.695919667E-1,-2.362684429E-1,-1.188008040E-1
5.544998500E0,2.526194140E-1,-2.160312295E-1,-1.896468383E-1
5.560074500E0,2.320238394E-1,-3.407757282E-3,-1.081424993E-1
5.575150500E0,1.541065114E-1,5.657005727E-2,-1.211192250E-2
5.590226500E0,1.765438128E-1,-3.101889431E-2,1.359126806E-2
5.605302500E0,3.195268369E-1,-7.127755880E-2,-3.797240317E-2
5.620378500E0,4.720966635E-1,-6.004037976E-2,-8.542841454E-2
5.635454500E0,3.905975139E-1,-1.215694606E-2,-6.552563449E-2
5.650529500E0,1.709778116E-1,8.632595301E-2,-1.185873806E-2
5.665605500E0,6.359057156E-2,9.513478339E-2,3.614046137E-2
5.680681500E0,-3.084592637E-2,-3.762215495E-2,-2.368297756E-2
5.695757500E0,6.981736287E-2,-1.007697451E-1,-5.671153248E-2
5.710833500E0,1.196387466E-1,-1.514826465E-1,-1.635448494E-1
5.725909500E0,1.186868564E-1,-1.335083055E-1,-2.543819292E-1
5.740985500E0,1.201372034E-1,4.568546534E-2,-1.892609221E-1
5.756061500E0,1.476229360E-1,8.980972409E-2,-3.613871634E-2
5.771137500E0,1.031722564E-1,-2.819351971E-2,1.562726855E-1
5.786213500E0,1.791931131E-1,-7.014261425E-2,2.321929336E-1
5.801289500E0,1.520575009E-1,-9.396884859E-2,-3.520666103E-2
5.816364500E0,1.144383974E-1,-3.904653668E-2,-1.781746012E-1
5.831440500E0,2.006696621E-1,4.251159668E-2,-1.531654751E-1
